04:19.6,56.25274391,54.57772027,183.4584253,2276.729742,277.6324664,117.4301393
04:30.6,56.18048136,54.10848272,36.20229509,9644.854548,294.624341,116.2302519
04:35.0,56.10206469,54.88201955,142.5356501,4419.292721,261.0942066,99.03861883
04:38.9,56.24182361,54.87453633,116.2323383,1399.617689,288.6337245,107.5131314
04:39.3,56.57507397,54.48943873,98.64659509,3181.682682,261.6266518,102.0848539
04:46.2,56.89737781,54.65063615,98.66206359,1571.528312,295.5205585,112.9370597
04:48.8,56.06250332,54.74400214,102.3351633,1069.997787,289.4249298,108.8699457
04:50.7,56.9505003,54.42622126,183.3301762,3776.631697,292.6692063,105.9112067
05:02.1,56.62145286,54.11146454,132.2509575,914.8789993,279.074979,100.5017364
05:02.5,56.50647748,54.44803464,96.23060746,3311.489743,263.635307,103.4995294
05:10.7,56.38655491,54.54883414,150.8892743,8733.92614,251.7835925,103.1569728
05:23.0,56.11378569,54.047329,196.7482904,9144.155974,292.3979449,115.4115462
05:25.4,56.36948577,54.2124493,39.42017997,8983.763488,287.0669937,111.2703714
05:27.1,56.58344701,54.82602125,41.66123448,3111.6974,277.6871991,115.7226827
05:33.3,56.68470389,54.58073294,111.0495374,3727.910334,263.4410041,102.4618317
05:39.3,56.65590648,54.89326024,52.20437944,3679.677571,280.2660759,116.6961808
05:39.6,56.91837597,54.88593966,175.0955697,8210.670426,289.4315367,114.8800829
05:40.0,56.62094973,54.40523605,62.21880272,9738.086886,287.9047504,110.3900079
05:40.5,56.8572343,54.34916012,172.984609,3330.117531,291.2468785,105.6541312
05:42.8,56.75793493,54.94840849,53.60994793,3293.556042,275.9914581,113.9163571
05:45.8,56.19570729,54.37638018,124.6990215,7377.259544,295.9199421,101.0805063
05:54.3,56.99245097,54.09484173,63.52952228,2996.232418,270.1007,109.5924999
05:58.9,56.69530367,54.03570006,93.93639499,7164.928246,252.8444604,107.3429974
06:00.3,56.94763715,54.76974705,130.6156821,4139.668552,261.8038378,100.2219198
06:04.6,56.20034274,54.23938878,77.33391871,3174.80853,267.8263445,107.3070315
06:05.4,56.72730136,54.77968379,171.4512573,8844.486502,296.841554,119.7734837
06:11.3,56.90075839,54.29945674,148.686364,968.5342903,274.7775888,117.7792526
06:11.8,56.21375617,54.12841154,37.32137399,9577.222732,293.618882,115.5276932
06:14.1,56.26813746,54.14310031,33.0707354,8930.259929,288.3994418,112.5019853
06:16.6,56.65871004,54.05832711,107.8505106,8575.612506,262.8589161,112.7927032
06:30.4,56.10570522,54.97447888,173.3529313,7120.261955,279.0399927,108.4410438
06:38.5,56.33294509,54.00519246,145.164771,3496.871997,251.0967285,113.5778208
06:43.8,56.46518808,54.85453678,71.46053294,6332.341915,251.1291448,107.6505636
06:46.0,56.43719766,54.30459251,59.23785262,393.8222352,295.3388539,115.2576106
06:52.0,56.42382613,54.67039183,185.8827802,1635.232317,270.5044466,112.7897473
06:57.0,56.37181045,54.03969409,150.2882142,3754.613709,252.1672506,113.9358017
07:00.6,56.31553105,54.99880324,145.9528237,3653.476263,252.430991,114.3697323
07:02.1,56.94570192,54.88357257,169.6453477,7593.138738,284.8592263,112.3361587
07:08.9,56.37800927,54.87625309,93.66447311,8727.407148,268.5492264,117.2537952
07:14.2,56.73380996,54.62779264,118.7018044,4157.580004,265.487034,103.2781906
6/1/17 12:07,56.78804945,54.85833693,187.8661499,9989.118935,253.4599688,101.929224
07:18.4,56.92839685,54.0020351,42.86446897,1493.115929,261.1474919,105.2283498
07:27.2,56.04970912,54.99313546,189.2155048,8799.881306,291.1707234,115.1036569
07:29.3,56.48658932,54.63718764,163.9236141,9383.842889,254.4491306,104.0311997
07:34.2,56.81086338,54.21693271,135.9103468,290.7136829,271.7570348,116.6654105
07:34.8,56.65755961,54.70766343,158.8204323,8078.710664,292.8987442,118.0696527
07:36.4,56.51453445,54.71866451,186.8750768,1269.246312,266.5527347,110.2388799
,,,,,,
07:41.6,56.61061416,54.6096593,133.4797555,6077.495881,280.3397366,111.7226374
07:48.0,56.68935837,54.67426766,142.0600806,6440.862318,281.4497759,111.8920009
07:51.2,56.01268576,54.36919303,153.3690523,822.0758339,271.935743,115.6996648
07:52.4,56.73908503,54.01246697,78.59431385,5592.308429,291.630639,101.2258891
07:56.5,56.45258981,54.2468259,36.98053972,8352.980944,281.4767095,107.899176
08:05.4,56.82575122,54.81143288,165.5094718,7827.961993,288.4238929,114.8373499
08:06.5,56.15013388,54.65759701,58.06022551,6725.232851,258.999321,113.4364407
08:20.1,56.14870191,54.31006633,110.1432273,6327.951684,289.7079794,119.0660042
08:21.5,56.87200955,54.86695966,176.5246589,8568.598613,292.5904982,116.7819614
08:21.6,56.93724005,54.70002544,108.6778392,2255.962008,299.4190791,114.7745063
08:22.1,56.88285633,54.90474585,187.5280118,9485.248797,298.5207198,119.8383822
08:24.5,56.73521835,54.7375223,155.7704638,7421.302128,287.2217084,114.6815006
08:35.1,56.71466807,54.81241927,184.7289805,79.21674758,255.2836438,103.2719056
08:40.7,56.09183925,54.34005243,130.0051539,8364.787907,254.2345985,105.9910081
08:42.5,56.42211723,54.01382798,132.9415849,1972.494876,289.448012,106.9940908
08:43.9,56.12677004,54.66079313,63.11875743,7288.393093,263.1431199,115.7345952
08:44.9,56.02971065,54.32409716,135.1422239,9128.701817,260.3628347,109.5345073
08:49.0,56.75425025,54.25564793,158.6977552,2584.433035,287.9920494,104.4860121
08:49.7,56.32453641,54.32490586,85.29680333,3256.447675,266.3007111,105.8540572
08:52.0,56.82133762,54.12863455,104.1083515,7432.284065,252.5262667,106.5142675
08:55.6,56.7742917,54.83013271,180.6155325,9418.147304,299.882787,100.1234317
08:57.8,56.65644021,54.73990581,169.973139,9068.370033,299.51513,100.5491321
09:04.1,56.43534133,54.68074408,187.4449601,1715.495704,270.8476158,112.9094563
09:04.4,56.00374648,54.05285598,47.33413248,1510.749865,260.0092244,104.2351738
09:12.3,56.48077967,54.46660026,106.9115459,4382.414531,271.2031024,107.6075355
09:13.6,56.91210541,54.83966819,160.4292626,6947.937271,281.1178249,110.5483046
09:15.0,56.67584696,54.2446621,168.2911301,3822.923756,297.5553758,109.9183758
09:15.2,56.31972336,54.2549266,62.32207152,1253.330685,253.0268152,119.9105304
09:17.4,56.42768504,54.38112589,86.87634564,2880.075887,262.0724219,103.092675
09:18.6,56.34811656,54.02946482,150.838224,3921.61343,253.6754802,114.8520151
09:20.7,56.15019289,54.81695011,112.2302445,1504.645339,290.8610874,109.1635582
09:21.1,56.14497238,54.86181745,128.3726299,2955.07603,250.6176339,114.3131528
09:21.1,56.24213696,54.55498194,177.5305762,1806.718987,274.6758439,115.933599
09:23.1,56.08270286,54.76242789,105.1659962,1218.779497,290.080149,109.1078882
09:23.8,56.80760586,54.20187644,131.3449933,9904.176006,269.2344091,115.358134
09:24.5,56.6978111,54.57976391,108.4918441,3436.695465,261.2811182,101.2590788
09:25.7,56.8088081,54.9168656,34.23692726,1329.806047,262.0519054,106.3310078
09:29.0,56.75522643,54.6104418,109.1617193,3208.725435,258.8043957,99.657369
09:31.7,56.20184785,54.80485529,99.33666371,108.7016799,280.6938804,103.554586
09:31.8,56.25747364,54.80295691,89.23483096,8939.234539,271.9703363,119.68269
09:33.8,56.01696888,54.52685945,36.24750388,5466.405947,252.8265583,110.8948565
09:41.9,56.8748605,54.23675364,131.7699548,9605.399417,266.1216545,113.370851
09:47.4,56.72518777,54.50771746,79.34201754,727.7686013,292.7653279,112.3945614
09:47.4,56.5344843,54.13472021,154.9425398,3351.920272,296.7713969,110.2489408
09:48.3,56.3184004,54.23492465,55.74631291,679.731509,299.2248701,117.9214547
09:48.5,56.01686819,54.13772065,73.95742828,3794.255687,275.0139015,112.0437403
,,,,,,
10:10.2,56.90019792,54.7888207,145.165391,5660.662547,272.7344517,106.209548
10:12.6,56.07518431,54.05340082,35.37494767,98.33854628,299.4025185,119.2916046
10:21.4,56.21004954,54.26127856,83.12628879,3637.366026,270.7482812,108.7900876
10:34.6,56.94070208,54.84585088,157.6699444,6561.484671,278.0648631,108.7953672
10:36.5,56.24939326,54.47785413,150.073549,9347.758619,258.1618365,107.2256495
10:41.9,56.21662494,54.69383549,59.07782563,6482.565797,256.2733563,111.6562311
10:46.2,56.27037878,54.32386023,94.14808409,4308.231163,274.2152281,110.2935061
10:49.2,56.88556716,54.57878654,76.24100631,9652.253017,282.9222342,106.3849454
10:51.4,56.75602266,54.45344017,55.64580553,8482.751901,277.284635,104.1053144
10:55.5,56.37198267,54.38001311,95.96740374,3960.739935,270.2052218,107.6548324
10:58.9,56.65809323,54.28516052,185.0787267,5392.950911,258.3181189,115.662023
11:00.8,56.75831863,54.36784744,196.1539609,5869.050443,259.8216924,115.9252157
11:05.7,56.25221145,54.58683114,186.6466411,2560.70519,279.5345104,118.4315078
11:06.6,56.28155819,54.06949588,175.7637062,6453.712558,271.6654473,103.6461793
11:10.4,56.03037575,54.88798388,156.7506408,6032.001309,273.0404129,105.6867441
11:21.8,56.95744723,54.62649364,80.2418076,9645.864512,281.6816429,105.3562645
11:24.4,56.97920409,54.70323367,102.6347522,1512.928275,293.7661203,111.5863917
11:30.4,56.1957847,54.30805217,101.45434,5325.87121,282.2427298,114.8995635
11:32.8,56.3873596,54.58697295,163.719671,9861.996476,259.2906498,107.0939532
11:35.5,56.52904377,54.88469729,70.85963976,5960.043495,297.5828938,105.4535395
11:50.2,56.11696775,54.47797301,172.6263049,1999.835238,278.0494392,118.3618749
12:05.1,56.91546407,54.38333051,174.7034823,3190.633987,289.3464921,104.350722
12:09.7,56.29239055,54.59051897,181.070055,1867.757985,274.2452107,115.4436852
12:12.8,56.62609423,54.7193515,168.1434884,9058.660161,299.9561638,100.9399913
12:13.1,56.91804913,54.68631199,107.2777252,2228.377155,299.5550288,114.9466322
12:16.1,56.75670603,54.87591292,199.1703692,1143.267141,261.6766805,106.4075506
12:18.4,56.68275234,54.89956523,49.78427941,3331.910005,277.5001943,115.1031522
12:23.7,56.69689913,54.53185308,92.35719625,2017.609916,251.8357473,117.3050469
12:25.7,56.53489953,54.55343292,127.2342716,5904.996891,280.4516537,112.1788957
12:26.6,56.18067451,54.29791237,100.5755393,5323.880904,282.4812975,115.10414
12:31.7,56.33199993,54.5955313,176.040655,1225.940507,269.3062713,112.6427928
12:34.1,56.50862358,54.20525276,183.3199301,5985.111215,264.7570151,119.8271591
12:39.1,56.19079243,54.43160328,144.3104022,9132.249825,257.7017917,107.2917804
12:44.0,56.12407402,54.62894246,52.74785114,6386.793226,257.1773878,112.61674
12:46.5,56.42744919,54.74689818,41.27901996,3857.96169,285.2622581,99.51857724
13:05.5,56.65488789,54.27940878,183.6680455,5284.505759,257.6485736,115.3273397
13:13.9,56.16753306,54.26923362,93.05881007,4726.347334,278.7167645,113.1967528
13:20.5,56.99141886,54.67854635,92.16455307,528.013306,286.996441,107.9681825
13:25.3,56.68554524,54.10625741,119.5848284,9476.817501,268.4196961,115.5712279
13:34.0,56.02170907,54.61782721,66.37071002,8100.634952,270.3090819,99.04829537
13:34.0,56.96988498,54.97436679,196.4042611,9833.30403,299.3906106,119.8381744
13:37.1,56.84938341,54.36368021,179.2560919,3922.738137,295.3285308,107.8382158
13:37.8,56.54816864,54.98621098,102.123065,8622.956662,265.0169005,114.5059874
13:41.9,56.20222351,54.39338737,129.3737076,7757.150758,298.3439465,102.3188985
13:48.0,56.40773939,54.99809437,130.0363878,1788.043148,288.4579645,106.5497995
13:48.0,56.1857393,54.85440163,118.9208738,1917.26293,293.0194311,110.11007
13:49.2,56.30432793,54.04605336,163.9223948,5295.042235,263.5614827,99.27205678
13:52.6,56.17577513,54.16653561,56.74033419,1480.565603,256.9408519,101.7211278
13:53.7,56.33747583,54.43506627,120.5516397,6302.471434,286.3918791,116.3339885
13:54.2,56.90285946,54.09356083,78.32457313,4749.635623,283.2832465,116.9836922
14:09.2,56.6974104,54.72766392,158.8459647,7881.709602,290.921224,116.822238
14:15.9,56.43642871,54.53182963,136.6291947,7226.314804,290.9016202,118.1820999
14:19.3,56.31385672,54.55241685,164.4660851,295.3709524,263.404861,109.6398042
14:21.8,56.48892213,54.29911361,48.58186615,9194.965753,286.4844028,110.3374703
14:31.9,56.85307197,54.38404701,185.5537472,4459.970768,298.8486056,109.6668901
14:38.4,56.53047062,54.46146427,96.71784661,3234.515727,262.7222612,102.8942164
14:46.5,56.69792173,54.06786369,104.4269605,8077.476098,258.8844785,110.5002621
14:49.6,56.71139168,54.9977916,78.31256055,5705.914607,292.8495694,102.0112177
14:53.0,56.0166841,54.75615808,114.2574512,2351.060501,298.7290017,113.9951344
14:53.7,56.15166306,54.07584979,30.00620649,9242.232311,292.4204977,115.2245302
15:13.1,56.57305116,54.03298561,113.7964096,9528.545029,270.6394475,117.3271913
15:15.6,56.46276955,54.49948235,121.1531758,5729.079538,280.4810378,112.5730047
15:17.0,56.93693164,54.85921325,162.8541279,7037.764851,281.302905,110.515134
15:18.7,56.14035159,54.41001845,145.5465012,9493.521559,260.9509505,109.2624032
15:22.7,56.71010397,54.66256737,134.5552314,5674.941743,275.9978788,108.9208405
15:27.9,56.28009932,54.83517903,96.34398499,9453.384448,275.0209077,100.1654551
15:31.8,56.97175921,54.40439812,172.2962934,2696.759222,285.1157412,101.8340283
15:37.3,56.17414739,54.65656734,53.62783879,6214.072344,255.1913591,111.3111897
15:37.8,56.7245648,54.24652541,160.6426232,2904.466294,290.620362,106.0217249
15:39.9,56.99386399,54.91001879,170.4495096,7423.283834,282.924159,111.0673976
15:40.0,56.02886933,54.57526197,50.68128342,6680.472482,260.7219944,114.9774831
15:41.4,56.95901978,54.95679109,192.2756088,9523.337176,297.5052515,118.9054032
15:49.1,56.78946443,54.35983907,188.1363297,5005.883414,253.5481489,112.4680899
15:55.1,56.68711324,54.19317931,148.8717149,2053.114521,285.5688761,103.5663155
15:57.3,56.41518534,54.29862982,60.95263133,655.1878483,297.4481634,116.4805628
15:57.7,56.43365941,54.17709994,186.4918796,6639.809989,270.3710765,102.1681033
15:58.5,56.41141013,54.45743172,115.5870609,5494.748831,279.7748233,112.4718791
15:58.9,56.02103975,54.33921095,141.7549657,9755.533524,264.6862277,111.8498108
16:10.8,56.17587781,54.37723849,128.3618582,7799.598448,299.0660262,102.8363053
16:17.6,56.02251656,54.78498102,123.0657311,3099.099371,253.6187198,116.531616
16:18.1,56.06872591,54.87474344,145.729365,4867.78503,264.6398018,101.0750849
16:35.6,56.60280005,54.43763353,76.3193908,1073.004841,297.1066982,115.3163163
16:41.5,56.30021199,54.14371635,197.8275212,8307.250747,283.7114718,109.8724098
16:45.7,56.76911783,54.80327893,172.3648061,8716.011401,295.2881122,118.7383903
16:48.8,56.14982165,54.9911002,171.5043866,6736.572933,275.7467921,106.4805022
16:50.8,56.70352683,54.8348307,194.2428783,974.3845188,261.4371163,106.5609702
16:51.1,56.32090894,54.16500801,31.54820325,8532.061469,284.8652608,110.36949
16:51.6,56.83094293,54.88204856,188.6362136,9842.598331,251.7682734,100.8158932
16:55.0,56.49310631,54.81014812,51.62228875,4442.317437,288.0636777,100.6446226
17:00.7,56.1539618,54.49241726,171.2483619,1693.28176,275.3891818,116.771021
17:01.8,56.00126769,54.2529075,115.7730418,7561.871096,250.3913457,104.4488011
17:05.1,56.51653272,54.60543767,148.0382437,7832.475546,293.6076249,119.1822063
17:06.8,56.75834394,54.59440481,103.1791672,2665.265646,255.129372,118.7116146
17:07.9,56.94175661,54.87843102,168.5679239,7517.798472,284.422713,112.1277021
17:10.6,56.71918032,54.60116724,112.1362087,3651.410953,262.3564011,101.7114139
17:11.8,56.04730548,54.94021766,171.6320733,7260.420251,280.9477104,109.7491942
17:18.3,56.31586523,54.66572914,32.65081867,3654.569631,285.7660438,100.3688805
17:20.2,56.12477372,54.07439426,34.08251669,9736.353438,296.1627942,117.3304049
17:22.4,56.72102029,54.18086033,138.9190612,1005.403945,278.0190214,99.42462973
17:24.6,56.7260461,54.63221976,121.5268823,4445.670873,267.5370375,104.3952026
17:24.8,56.47472531,54.39378965,83.18517977,2319.183453,257.5491346,100.4709878
17:25.9,56.54705462,54.28678289,34.50689708,7662.394283,275.2983849,104.1596153
17:35.7,56.35077236,54.94698212,122.3426177,1394.016231,286.7805689,105.9682438
17:36.8,56.99586995,54.71118627,102.5054403,1418.189095,292.8567615,111.0214825
17:37.3,56.75208359,54.8321607,185.080429,9923.149333,253.6196024,102.2018525
17:43.7,56.46902173,54.39276359,83.80592729,2402.473172,258.199459,100.8423519
17:51.7,56.68296439,54.19147968,148.9991452,2085.102607,285.8512775,103.7363576
17:53.9,56.68617731,54.80653464,187.5716332,472.492832,258.3803303,105.0472425
17:54.9,56.64368472,54.42120161,63.78214642,9762.354046,287.687615,110.1566531
17:55.7,56.786716,54.07895963,93.1045536,6634.468854,297.7845257,104.206617
18:00.2,56.34658781,54.07334534,166.0174878,5268.60398,262.6808963,119.5878846
18:02.1,56.02027765,54.24790052,110.8389773,7031.462675,296.538457,102.3262322
18:10.7,56.1213434,54.8036645,112.6175506,1683.066884,292.5313893,110.1919265
18:11.4,56.02274948,54.47903421,189.0042221,3916.036917,292.3944215,105.3876365
18:20.6,56.91500038,54.94175094,194.6452557,9952.520677,251.1001316,100.0238171
18:26.3,56.2202259,54.95908615,148.6508886,4368.066557,258.7833454,118.2050704
18:38.4,56.6962586,54.0550856,100.3651423,7727.396031,256.5783302,109.2982657
18:41.3,56.98492233,54.40748112,171.1067839,2525.986923,283.757874,101.0520416
18:45.0,56.00785476,54.88088407,158.165273,6269.426754,274.998599,106.833027
18:46.1,56.23267338,54.25133355,75.89893212,2886.538889,265.365703,105.8454588
18:55.0,56.13269568,54.17224204,66.00402653,2513.347446,264.5440549,105.9389765
18:56.5,56.92105836,54.30824244,148.2225094,826.1061045,273.4897348,116.9965544
18:57.3,56.66239086,54.96786193,76.4666109,5788.040779,294.2137575,102.9846707
19:04.1,56.73487205,54.02848779,84.75759905,6157.192586,295.4667497,103.2619653
19:13.0,56.30514047,54.81230428,84.30957435,8266.318905,266.6897848,116.6601496
19:14.0,56.43002225,54.85214117,76.62421504,6963.790081,255.9248964,110.3529538
19:15.3,56.54491409,54.7494797,192.1877034,1586.109252,268.1588268,110.9225851
19:18.5,56.32082543,54.22905749,53.33922227,455.2160019,297.6876829,117.1017
19:19.6,56.97755712,54.10459736,69.37839184,3586.778391,274.285904,111.8679247
19:21.0,56.6999995,54.39299536,44.61850805,7789.870858,273.5991474,102.464555
19:23.0,56.03512696,54.19987478,91.98584241,5293.704213,284.705912,117.0361872
19:27.6,56.6060286,54.9366281,75.42869057,5978.27086,296.421329,104.4395476
19:30.5,56.9040248,54.74707895,130.3226283,4331.872605,263.8120707,101.5052069
19:32.5,56.5172489,54.50940713,115.2661121,4937.235967,274.2940914,109.0388412
19:33.4,56.12243112,54.17634339,69.14346319,2841.679376,266.9040105,107.2318421
19:33.4,56.32410512,54.51594553,150.3236086,8996.263388,254.5733372,104.9494502
19:34.8,56.59049248,54.86076537,52.27650487,4013.11157,283.5792025,118.7789958
19:41.2,56.23177308,54.92771211,136.020693,3195.90165,250.7764597,113.9408327
19:41.7,56.17307958,54.04339007,185.3290932,7840.110305,282.7160756,110.0172719
19:54.4,56.44146958,54.8911921,87.95548465,7906.371354,262.0179828,113.4917257
20:02.1,56.42804633,54.058625,147.1646238,3197.823392,297.5180505,111.1997333
20:02.3,56.7394206,54.39429775,38.35973406,7040.520588,267.9464606,99.28993364
20:08.7,56.81808794,54.35618101,182.0265941,4323.671546,298.5230113,109.6796193
20:09.9,56.26746199,54.0119372,158.5901113,5008.876363,262.2681427,119.7865995
20:21.1,56.7797278,54.8514148,186.9273069,9947.888064,253.3237904,101.901419
20:23.6,56.68831205,54.97359831,74.01037899,5441.708502,291.4728559,101.4096111
20:24.3,56.30398272,54.81757827,86.29954989,8447.693753,267.9182464,117.3111701
20:28.5,56.22990167,54.22951155,68.95064135,2287.312929,261.4170583,103.7869718
20:28.8,56.17958318,54.72454578,75.81642557,8144.709867,267.9716794,117.99232
20:31.4,56.55820443,54.40855081,74.01252311,1092.43576,297.9794979,116.0086631
20:32.2,56.69401226,54.77486665,175.4725764,9365.754281,250.8714909,101.0639684
20:33.4,56.71530489,54.05409698,96.79114159,7316.811554,253.5236621,107.5945719
20:39.0,56.09553058,54.632504,58.8111614,7064.508417,262.1712132,115.3883514
20:39.1,56.82552028,54.63120004,104.2695675,2425.595756,252.4119671,116.9323013
6/1/17 12:20,56.21846319,54.5991741,196.580452,3605.959245,287.0653419,101.5623727
20:44.6,56.601706,54.26083869,186.3951354,5791.040773,261.9118385,117.8447587
20:47.7,56.84765784,54.24377988,138.783327,360.2396698,271.6073005,116.3936291
20:53.9,56.54021364,54.57722384,134.4197887,6512.442579,284.4127232,114.2305581
21:00.8,56.57206461,54.82973718,44.85965958,3450.8234,280.1377459,117.0689774
21:01.8,56.81789482,54.27381726,154.0557474,1856.621235,282.0792278,101.0476468
21:03.5,56.51816236,54.74940371,196.7096613,2118.864223,272.1563889,113.1617518
21:09.1,56.25597385,54.3873555,118.1853158,6501.188011,289.0750225,118.1705241
21:14.8,56.41086033,54.31283126,66.51637085,1167.731057,250.9372015,118.335014
21:15.8,56.42260264,54.4913744,125.2248464,6289.179132,284.8844836,115.09569
21:17.9,56.38613875,54.75242816,50.18198609,4850.069748,292.5648192,103.5693017
21:36.1,56.05966245,54.02315649,197.7305913,9501.445833,295.6819315,117.4197862
